PromptEnergy_MeV,Geoneutrinos,Accidentals,Li9_He8,C13_alpha_n_O16,FastNeutrons,WorldReactor_antinu,AtmosphericNC
4.751861042183623,0.0,0.0,0.8344370860927154,0.0,0.0,1.268684957426679,0.0
4.774193548387097,0.0,0.0,0.8344370860927154,0.0,0.0,1.2729422894985807,0.0
4.79652605459057,0.0,0.0,0.8344370860927154,0.0,0.0,1.2771996215704824,0.0
4.818858560794045,0.0,0.0,0.8344370860927154,0.0,0.0,1.2814569536423839,0.0
4.841191066997519,0.0,0.0,0.8344370860927154,0.0,0.0,1.2814569536423839,0.0
4.863523573200993,0.0,0.0,0.8344370860927154,0.0,0.0,1.2814569536423839,0.0
4.8858560794044665,0.0,0.0,0.8344370860927154,0.0,0.0,1.2814569536423839,0.0
4.90818858560794,0.0,0.0,0.8344370860927154,0.0,0.0,1.2814569536423839,0.0
4.930521091811414,0.0,0.0,0.8344370860927154,0.0,0.0,1.2814569536423839,0.0
4.9528535980148884,0.0,0.0,0.8344370860927154,0.0,0.0,1.2814569536423839,0.0
4.975186104218363,0.0,0.0,0.8311258278145697,0.0,0.0,1.2814569536423839,0.0
4.997518610421836,0.0,0.0,0.827814569536424,0.0,0.0,1.2814569536423839,0.0
5.01985111662531,0.0,0.0,0.8245033112582782,0.0,0.0,1.2771996215704824,0.0
5.042183622828785,0.0,0.0,0.8211920529801325,0.0,0.0,1.2771996215704824,0.0
5.064516129032258,0.0,0.0,0.8178807947019868,0.0,0.0,1.2814569536423839,0.0
5.086848635235732,0.0,0.0,0.8145695364238411,0.0,0.0,1.2857142857142856,0.0
5.109181141439206,0.0,0.0,0.8112582781456954,0.0,0.0,1.2899716177861873,0.0
5.13151364764268,0.0,0.0,0.8079470198675497,0.0,0.0,1.294228949858089,0.0
5.153846153846154,0.0,0.0,0.804635761589404,0.0,0.0,1.2984862819299905,0.0
5.176178660049628,0.0,0.0,0.804635761589404,0.0,0.0,1.307000946073794,0.0
5.198511166253102,0.0,0.0,0.804635761589404,0.0,0.0,1.3112582781456954,0.0
5.220843672456575,0.0,0.0,0.804635761589404,0.0,0.0,1.3112582781456954,0.0
5.2431761786600495,0.0,0.0,0.804635761589404,0.0,0.0,1.3112582781456954,0.0
5.265508684863524,0.0,0.0,0.804635761589404,0.0,0.0,1.3112582781456954,0.0
5.287841191066997,0.0,0.0,0.804635761589404,0.0,0.0,1.3027436140018922,0.0
5.310173697270471,0.0,0.0,0.804635761589404,0.0,0.0,1.294228949858089,0.0
5.332506203473946,0.0,0.0,0.804635761589404,0.0,0.0,1.2857142857142858,0.0
5.35483870967742,0.0,0.0,0.804635761589404,0.0,0.0,1.2686849574266794,0.0
5.377171215880893,0.0,0.0,0.804635761589404,0.0,0.0,1.251655629139073,0.0
5.399503722084368,0.0,0.0,0.804635761589404,0.0,0.0,1.2303689687795647,0.0
5.421836228287841,0.0,0.0,0.804635761589404,0.0,0.0,1.204824976348155,0.0
5.444168734491315,0.0,0.0,0.804635761589404,0.0,0.0,1.183538315988647,0.0
5.4665012406947895,0.0,0.0,0.804635761589404,0.0,0.0,1.1579943235572374,0.0
5.488833746898263,0.0,0.0,0.804635761589404,0.0,0.0,1.1281929990539261,0.0
5.511166253101736,0.0,0.0,0.804635761589404,0.0,0.0,1.1026490066225163,0.0
5.5334987593052105,0.0,0.0,0.804635761589404,0.0,0.0,1.0685903500473035,0.0
5.555831265508685,0.0,0.0,0.804635761589404,0.0,0.0,1.0387890255439922,0.0
5.578163771712159,0.0,0.0,0.804635761589404,0.0,0.0,1.0132450331125826,0.0
5.600496277915633,0.0,0.0,0.8013245033112583,0.0,0.0,0.9877010406811731,0.0
5.622828784119107,0.0,0.0,0.7980132450331126,0.0,0.0,0.9621570482497634,0.0
5.64516129032258,0.0,0.0,0.7086092715231788,0.0,0.0,0.9408703878902553,0.0
5.667493796526054,0.0,0.0,0.619205298013245,0.0,0.0,0.9153263954588455,0.0
5.689826302729529,0.0,0.0,0.5298013245033113,0.0,0.0,0.8940397350993375,0.0
5.712158808933002,0.0,0.0,0.5331125827814569,0.0,0.0,0.868495742667928,0.0
5.734491315136476,0.0,0.0,0.5364238410596027,0.0,0.0,0.8386944181646167,0.0
5.7568238213399505,0.0,0.0,0.0,0.0,0.0,0.8131504257332071,0.0
5.779156327543425,0.0,0.0,0.5397350993377484,0.0,0.0,0.7876064333017975,0.0
5.801488833746898,0.0,0.0,0.543046357615894,0.0,0.0,0.7578051087984862,0.0
5.8238213399503715,0.0,0.0,0.5463576158940397,0.0,0.0,0.7365184484389782,0.0
5.846153846153846,0.0,0.0,0.6357615894039735,0.0,0.0,0.7152317880794702,0.0
5.86848635235732,0.0,0.0,0.7185430463576159,0.0,0.0,0.6982024597918638,0.0
5.890818858560794,0.0,0.0,0.8013245033112583,0.0,0.0,0.685430463576159,0.0
5.913151364764269,0.0,0.0,0.7913907284768211,0.0,0.0,0.6641438032166509,0.0
5.935483870967742,0.0,0.0,0.7814569536423841,0.0,0.0,0.6471144749290445,0.0
5.957816377171215,0.0,0.0,0.771523178807947,0.0,0.0,0.6343424787133397,0.0
5.98014888337469,0.0,0.0,0.7649006622516555,0.0,0.0,0.6215704824976349,0.0
6.002481389578164,0.0,0.0,0.7582781456953641,0.0,0.0,0.6045411542100285,0.0
6.024813895781638,0.0,0.0,0.7516556291390727,0.0,0.0,0.5875118259224221,0.0
6.0471464019851116,0.0,0.0,0.7450331125827814,0.0,0.0,0.5704824976348155,0.0
